"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2903,      -6.515351277,      -6.525022566,      -6.724021809,      -6.302704481,       -5.90098371,      -7.944829234
          0,           0,        2904,      -6.538078773,      -6.552088957,      -6.744558699,      -6.314628071,      -5.924815226,      -7.944824229
          0,           0,        2905,      -6.543511192,      -6.558285683,      -6.735217523,      -6.302476863,      -5.931649479,      -7.944823736
          0,           0,        2906,      -6.496188181,      -6.508705208,       -6.69875348,      -6.279496209,      -5.885449004,      -7.944825574
          0,           0,        2907,      -6.503141347,      -6.516880476,       -6.70776891,      -6.291266092,      -5.891068766,      -7.944825704
          0,           0,        2908,      -6.537199128,      -6.546064173,      -6.735817089,       -6.30920764,      -5.923525178,      -7.944823202
          0,           0,        2909,      -6.520253618,      -6.534519046,      -6.731674598,      -6.288214213,      -5.905751063,       -7.94482136
          0,           0,        2910,      -6.497233719,       -6.50776572,      -6.714477152,      -6.279008946,      -5.883714052,      -7.944822706
          0,           0,        2911,      -6.493346946,      -6.504943755,      -6.712323022,      -6.296054291,      -5.881561389,      -7.944821606
          0,           0,        2912,       -6.54026136,      -6.556281312,      -6.739696269,      -6.310412671,      -5.927237705,      -7.944820492
          0,           0,        2913,      -6.535951607,      -6.544294902,      -6.726005093,      -6.297672317,      -5.923033344,      -7.944819049
          0,           0,        2914,      -6.512363185,      -6.526085582,      -6.710502838,      -6.292925466,      -5.899047292,      -7.944819734
          0,           0,        2915,      -6.504908789,      -6.515324796,      -6.722236744,      -6.298317895,      -5.891420444,      -7.944820624
          0,           0,        2916,      -6.541132829,      -6.554244008,       -6.74491593,      -6.323029877,      -5.927755815,      -7.944819776
          0,           0,        2917,      -6.554489871,      -6.570542878,      -6.742751589,      -6.307731334,      -5.941834117,      -7.944821995
          0,           0,        2918,      -6.519092063,      -6.528408121,      -6.707336897,      -6.301518355,      -5.907939529,      -7.944824841
          0,           0,        2919,      -6.517637267,      -6.529259421,      -6.708668379,      -6.303637731,      -5.905559521,      -7.944825913
          0,           0,        2920,      -6.531266972,      -6.542015971,      -6.729656332,      -6.310917807,       -5.91775488,       -7.94482612
          0,           0,        2921,      -6.536251736,      -6.549614212,       -6.73569719,      -6.302999492,      -5.921736718,      -7.944826805
          0,           0,        2922,       -6.50324309,      -6.516700574,        -6.7175005,      -6.289074163,      -5.890580879,      -7.944830763
          0,           0,        2923,      -6.497250736,      -6.507471632,      -6.705078419,      -6.293094498,      -5.885758414,      -7.944831718
          0,           0,        2924,       -6.51337798,      -6.523055397,      -6.714348432,       -6.30129534,      -5.902101897,       -7.94483139
          0,           0,        2925,      -6.529174883,      -6.540366355,      -6.718969728,      -6.304589791,       -5.91671514,      -7.944832607
          0,           0,        2926,      -6.509886874,      -6.521570016,      -6.708944657,      -6.285587328,      -5.895741801,      -7.944836034
          0,           0,        2927,      -6.480903535,      -6.493074305,      -6.701852057,      -6.283509035,      -5.867299038,      -7.944840308
          0,           0,        2928,      -6.490644362,      -6.499989668,      -6.715354103,      -6.287693245,      -5.877638194,      -7.944839965
          0,           0,        2929,      -6.518319165,      -6.525886322,      -6.734682424,      -6.298262737,      -5.906564116,      -7.944840727
          0,           0,        2930,      -6.519046911,      -6.531439146,      -6.720445374,      -6.295648077,      -5.908430675,      -7.944843085
          0,           0,        2931,       -6.50304903,      -6.513564396,      -6.695219863,      -6.285478854,      -5.891778642,      -7.944844299
          0,           0,        2932,      -6.479816788,      -6.490644788,      -6.692405048,      -6.289316231,      -5.867578447,      -7.944843961
          0,           0,        2933,      -6.507719563,      -6.520560389,      -6.727416324,      -6.294603425,      -5.893292352,      -7.944842461
          0,           0,        2934,      -6.524759556,      -6.531556244,      -6.742749688,      -6.289972952,      -5.910502613,      -7.944843806
          0,           0,        2935,      -6.502824391,      -6.515845785,      -6.719674655,      -6.290687723,      -5.890683263,      -7.944844945
          0,           0,        2936,       -6.50411238,       -6.51461084,        -6.7101122,      -6.299152651,      -5.893482028,      -7.944843404
          0,           0,        2937,      -6.517263731,      -6.529820888,      -6.723227457,        -6.3208721,       -5.90641214,      -7.944842848
          0,           0,        2938,      -6.556614812,      -6.572415034,      -6.748039888,      -6.319718282,       -5.94264855,      -7.944843495
          0,           0,        2939,      -6.532237381,      -6.538259728,      -6.732705451,      -6.302469117,      -5.918249579,      -7.944843897
          0,           0,        2940,      -6.518952963,      -6.533336479,      -6.725436563,      -6.308049411,      -5.904521995,      -7.944841412
          0,           0,        2941,      -6.521900205,      -6.533088123,      -6.737791263,      -6.317516956,      -5.909034182,      -7.944838244
          0,           0,        2942,      -6.553582123,      -6.570355612,      -6.744258611,      -6.328114435,      -5.940902824,      -7.944836656
          0,           0,        2943,      -6.535299604,      -6.550321982,      -6.723912739,       -6.29877674,        -5.9224514,      -7.944834332
          0,           0,        2944,      -6.515684576,      -6.523158288,      -6.703300011,      -6.303765874,      -5.903238693,      -7.944829981
          0,           0,        2945,      -6.518812595,      -6.530280559,      -6.719750273,      -6.309548506,      -5.905407757,      -7.944826942
          0,           0,        2946,      -6.535677055,      -6.548394498,       -6.74184276,      -6.310735368,      -5.922162893,       -7.94482699
          0,           0,        2947,      -6.526326663,      -6.540806007,      -6.729301709,       -6.29219511,      -5.913895153,      -7.944825914
          0,           0,        2948,      -6.491289465,      -6.503755083,      -6.697767677,      -6.284464148,      -5.880553349,      -7.944820427
          0,           0,        2949,      -6.502039939,      -6.511419222,      -6.695225241,      -6.297837228,      -5.890981983,      -7.944816231
          0,           0,        2950,      -6.515661634,      -6.526875309,      -6.718521621,      -6.294179658,      -5.902454363,      -7.944818009
          0,           0,        2951,      -6.515777173,      -6.528703649,       -6.72728915,      -6.285244837,      -5.901434845,      -7.944817498
          0,           0,        2952,      -6.489721199,      -6.501712215,      -6.709831297,      -6.270166771,       -5.87574391,      -7.944814109
          0,           0,        2953,      -6.480210441,      -6.493026102,      -6.707633334,       -6.29125363,      -5.868033666,      -7.944808662
          0,           0,        2954,      -6.529237915,      -6.539986771,      -6.733043391,      -6.308537016,      -5.917091949,      -7.944807667
          0,           0,        2955,      -6.534848192,      -6.544101379,      -6.729181301,      -6.296555432,      -5.922612709,      -7.944810431
          0,           0,        2956,      -6.513165102,        -6.5273148,      -6.711153563,      -6.295546279,      -5.900315171,       -7.94480899
          0,           0,        2957,       -6.51284718,      -6.523533411,      -6.716706156,      -6.303573755,      -5.899143681,      -7.944807643
          0,           0,        2958,      -6.538707719,      -6.553196971,      -6.745673967,       -6.33045637,      -5.924942134,      -7.944806857
          0,           0,        2959,      -6.561192667,      -6.575568802,      -6.752539051,       -6.30978581,        -5.9477191,       -7.94480908
          0,           0,        2960,      -6.521373842,      -6.528270623,      -6.718239038,      -6.298919429,      -5.910394629,      -7.944810484
